PROVEEDOR,PEDIDO,FECHA PEDIDO,FECHA ENTREGA,REQUISICION,FECHA SOLICITUD,C. COSTOS,ARTÍCULO,DESCRIPCIÓN,FACTURA,FECHA RECEPCION,CANTIDAD REQUISICION,CANTIDAD SOLICITADA,CANTIDAD RECIBIDA,%
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297032.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900063,#VENDA COBAN 10CM 104886,,,0.0,3.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297032.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900710,#VENDA TENSOPLAST 10 CM. IMP,,,0.0,9.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800051,AGUA P/IRRIGACION 500ML PISA 4255,A-31599,2019-05-21,144.0,144.0,72,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800051,AGUA P/IRRIGACION 500ML PISA 4255,A-31681,2019-05-23,144.0,144.0,72,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800067,FISIOLOGICA 100ML FCO. PISA,A-31599,2019-05-21,900.0,900.0,450,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800067,FISIOLOGICA 100ML FCO. PISA,A-31681,2019-05-23,900.0,900.0,450,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800069,FISIOLOGICA 250 ML FCO. PISA,A-31650,2019-05-21,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800069,FISIOLOGICA 250 ML FCO. PISA,A-31681,2019-05-23,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800068,FISIOLOGICA 50 ML FCO. PISA,A-31599,2019-05-21,1200.0,1200.0,600,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800068,FISIOLOGICA 50 ML FCO. PISA,A-31681,2019-05-23,1200.0,1200.0,600,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800066,FISIOLOGICA 500ML FCO. PISA,A-31599,2019-05-21,96.0,96.0,48,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800066,FISIOLOGICA 500ML FCO. PISA,A-31681,2019-05-23,96.0,96.0,48,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800064,HARTMAN 1000ML FRASCO PISA,A-31599,2019-05-21,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297055.0,2019-05-20,2019-05-24,61851.0,2019-05-20,MEDICAMENTOS,3800064,HARTMAN 1000ML FRASCO PISA,A-31681,2019-05-23,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900232,#AGUJA ESPINAL 20 CORTA BD 405182,,,0.0,2.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900233,#AGUJA ESPINAL 22 CORTA 405181 BD,,,0.0,3.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900062,#AGUJA PORT-A-SITE 20G X 19MM 4003304 PISA,,,0.0,2.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900371,#CANULA GUEDEL #5 KORTEX,,,0.0,40.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900281,#CANULA NASAL ADULTO A/29,,,0.0,50.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901124,#CATETER VENOSO CS-15703E 3L 7FR 20CM ARROW,,,0.0,5.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900707,#CATETER VENOSO CS-25703E 3L 7FR 20CM ARROW C/ANTISEPTICO,,,0.0,10.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900736,#CATETER VENOSO CS-27702E 2L 7FR 20CM ARROW C/ANTISEPTICO,,,0.0,4.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900588,#CEPILLO QX C/CLORHEXIDINA CARDINAL HEALTH,,,0.0,60.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900645,#COMPRESA POR PAQUETE C/5 PZAS KENDALL 131000,,,0.0,36.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901248,#CUBRE BOCA C/ELASTICOS AURICULARES NACIONAL,,,0.0,7000.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901141,#DURAPREP 26 ML SOLUCION 8630 3M,,,0.0,20.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900648,#ELECTRODO 3M DE DIAG EKG C/100 PIEZAS,,,0.0,15.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901679,#FREKA 1 LUMEN 15 FR (SONDA ALIMENTACION) 7980111,,,0.0,3.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900299,#GASA SIMPLE NO ESTERIL PAQUETE C/200 PZAS PROTEC,,,0.0,8.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900453,#GORRO P/CIRUJANO X PIEZA,,,0.0,100.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900365,#GORRO P/PACIENTE X PIEZA,,,0.0,600.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1902128,#INSYTE 20GA 1.3MM X 30MM 17-381034 ROSA AUTOGARD,,,0.0,150.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901783,#LINEA DE INFUSION C/15 MICRAS VLST02,,,0.0,600.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901786,#LINEA DE INFUSION PED. 150ML C/BURETA VLPA92,,,0.0,20.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901787,#LINEA FOTOSENSIBLE DE INFUSION VLON90,,,0.0,30.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900121,#PAQUETE P/MORTAJA GRANDE PROTEC 0870090,,,0.0,2.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900120,#PAQUETE P/MORTAJA MEDIANO PROTEC 0870060,,,0.0,4.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900406,#PENROSE 1/4 PULG,,,0.0,1.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900660,#SABANA P/CAMA DESECHABLE 1.15X1.9M PROTEC,,,0.0,20.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900508,#SOLUCION P/RETIRAR DURAPREP 8610 3M,,,0.0,40.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900792,#TEGADERM +PAD 3582 5CMX7CM 3M,,,0.0,50.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900794,#TEGADERM +PAD 3589 9CMX15CM 3M,,,0.0,25.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900504,#TEGADERM CHG 1657R 3M,,,0.0,25.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901015,#TEGADERM IV ADULTO 1633 7X8.5CM 3M,,,0.0,100.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900467,#TEGADERM MEDIANO 1626W 10CMX12CM 3M,,,0.0,100.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1901449,#TERMOMETRO CLINICO DIGITAL,,,0.0,40.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900196,#TRAMPA P/SECRECION,,,0.0,5.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900404,#TUBO LATEX POR METRO HOLY,,,0.0,40.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900063,#VENDA COBAN 10CM 104886,,,0.0,3.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297128.0,2019-05-20,2019-05-24,0.0,,MATERIAL DE CURACION,1900710,#VENDA TENSOPLAST 10 CM. IMP,,,0.0,9.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297233.0,2019-05-21,2019-05-22,61884.0,2019-05-21,MEDICAMENTOS,3302715,ESPACIL COMPUESTO 100/20MG AMP (LISINA/HIOSCINA),A-31683,2019-05-22,12.0,12.0,6,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297233.0,2019-05-21,2019-05-22,61884.0,2019-05-21,MEDICAMENTOS,3302715,ESPACIL COMPUESTO 100/20MG AMP (LISINA/HIOSCINA),A-31703,2019-05-22,12.0,12.0,6,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297236.0,2019-05-21,2019-05-23,0.0,,MEDICAMENTOS,4200011,SMOF KABIVEN 1100KCAL CENTRAL (TRICAMARA NUTRCION PARENTERAL,,,0.0,2.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297237.0,2019-05-21,2019-05-22,61888.0,2019-05-21,MEDICAMENTOS,1000115,GI FENITOINA 250MG/5ML AMP,A-31643,2019-05-22,6.0,10.0,9,90.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297237.0,2019-05-21,2019-05-22,61888.0,2019-05-21,MEDICAMENTOS,1000115,GI FENITOINA 250MG/5ML AMP,A-31781,2019-05-24,6.0,10.0,1,10.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297298.0,2019-05-22,2019-05-23,61899.0,2019-05-22,MEDICAMENTOS,1000266,GI ACARBOSA 50MG TAB C/30,,,1.0,1.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297305.0,2019-05-22,2019-05-23,0.0,,MEDICAMENTOS,4200005,SMOF KABIVEN 1600KCAL CENTRAL (TRICAMARA NUCRION PARENTERAL),,,0.0,1.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297474.0,2019-05-27,2019-05-28,61955.0,2019-05-27,MEDICAMENTOS,3302376,CEFAXONA IV (CEFTRIAXONA) 1 G /10 ML FAM,A-31808,2019-05-27,5.0,5.0,2,40.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800065,FISIOLOGICA 1000ML PISA FCO.,A-31816,2019-05-29,180.0,180.0,90,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800065,FISIOLOGICA 1000ML PISA FCO.,A-31866,2019-05-31,180.0,180.0,90,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800069,FISIOLOGICA 250 ML FCO. PISA,A-31816,2019-05-29,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800069,FISIOLOGICA 250 ML FCO. PISA,A-31866,2019-05-31,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800068,FISIOLOGICA 50 ML FCO. PISA,A-31816,2019-05-29,1500.0,1500.0,750,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800068,FISIOLOGICA 50 ML FCO. PISA,A-31914,2019-05-31,1500.0,1500.0,750,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800066,FISIOLOGICA 500ML FCO. PISA,A-31816,2019-05-29,144.0,144.0,72,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800066,FISIOLOGICA 500ML FCO. PISA,A-31866,2019-05-31,144.0,144.0,72,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800064,HARTMAN 1000ML FRASCO PISA,A-31816,2019-05-29,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297517.0,2019-05-27,2019-05-31,61979.0,2019-05-27,MEDICAMENTOS,3800064,HARTMAN 1000ML FRASCO PISA,A-31866,2019-05-31,192.0,192.0,96,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297543.0,2019-05-27,2019-05-31,61990.0,2019-05-27,MATERIAL DE CURACION,1901783,#LINEA DE INFUSION C/15 MICRAS VLST02,A-31846,2019-05-29,570.0,570.0,270,47.37
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297543.0,2019-05-27,2019-05-31,61990.0,2019-05-27,MATERIAL DE CURACION,1901783,#LINEA DE INFUSION C/15 MICRAS VLST02,A-31939,2019-05-31,570.0,570.0,300,52.63
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297741.0,2019-05-28,2019-05-29,62016.0,2019-05-28,MEDICAMENTOS,3304284,FRESUBIN PLUS VAINILLA 236 ML. FÓRMULA ENTERAL,,,3.0,3.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297741.0,2019-05-28,2019-05-29,62016.0,2019-05-28,MEDICAMENTOS,3302135,LEVAMIN NORMO 8.5% 500ML (AMINOACIDOS) PISA,,,2.0,2.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297741.0,2019-05-28,2019-05-29,62016.0,2019-05-28,MEDICAMENTOS,3300398,PISDENO 6MG FCO AMP 2ML (ADENOSINA),A-31834,2019-05-28,12.0,12.0,6,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297741.0,2019-05-28,2019-05-29,62016.0,2019-05-28,MEDICAMENTOS,3300398,PISDENO 6MG FCO AMP 2ML (ADENOSINA),A-31861,2019-05-29,12.0,12.0,6,50.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297851.0,2019-05-29,2019-05-30,62038.0,2019-05-29,MEDICAMENTOS,3305105,PERFALGAN SOL.IV. 500MG 10MG/ML 50ML PARACETAMOL,A-31871,2019-05-29,12.0,12.0,2,16.67
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297851.0,2019-05-29,2019-05-30,62038.0,2019-05-29,MEDICAMENTOS,3305105,PERFALGAN SOL.IV. 500MG 10MG/ML 50ML PARACETAMOL,A-31919,2019-05-30,12.0,12.0,10,83.33
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3304926,BENSITRAK (CISATRACURIO) 20 MG/10 ML AMP,,,0.0,30.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3304784,BOLENTAX (ENOXAPARINA) 40 MG/0.4 ML JER PRELL C/2,,,0.0,2.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3302139,HEPARINA 1000UI 10ML AMPOLLETA (INHEPAR),,,0.0,10.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3302137,HEPARINA 5000 10ML AMPOLLETA (INHEPAR),,,0.0,1.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3305090,PERFALGAN (PARACETAMOL)1G SOL INY 100ML AMP,,,0.0,12.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3305105,PERFALGAN SOL.IV. 500MG 10MG/ML 50ML PARACETAMOL,,,0.0,12.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3300398,PISDENO 6MG FCO AMP 2ML (ADENOSINA),,,0.0,6.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297965.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,3300633,TRACEFUSIN 20ML AMP (OLIGOMETALES ENDOVENOSO),,,0.0,5.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000004,GI ACICLOVIR 250MG/10ML FCO,,,0.0,20.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000207,GI ACIDO ASCORBICO INY 1GR/10ML AMP,,,0.0,12.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000046,GI AMIKACINA 500MG/2ML AMP,,,0.0,10.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000261,GI AMIODARONA 150MG/3ML AMP,,,0.0,12.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000193,GI BUTILHIOSCINA/METAMIZOL 20MG/2.5G/5ML AMP,,,0.0,4.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000063,GI CEFTRIAXONA IV 1G/10ML FAM,,,0.0,50.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000095,GI CIPROFLOXACINO 200MG/100ML FAM,,,0.0,10.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000042,GI CLINDAMICINA 600MG/4ML AMP,,,0.0,15.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000243,GI CLONIXINATO DE LISINA 100MG/2ML AMP,,,0.0,35.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000124,GI DEXAMETASONA 8MG/2ML AMP,,,0.0,15.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000054,GI DICLOFENACO 75MG/3ML AMP.,,,0.0,6.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000168,GI DIGOXINA 0.5MG/2ML AMP,,,0.0,10.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000127,GI DOBUTAMINA 250MG/20ML FAM,,,0.0,14.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000278,GI ESOMEPRAZOL 40MG FAM,,,0.0,20.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000115,GI FENITOINA 250MG/5ML AMP,,,0.0,15.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000123,GI FITOMENADIONA 10MG/ML AMP,,,0.0,5.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000082,GI FUROSEMIDA 20MG/2ML AMP,,,0.0,60.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000056,GI HIDROCORTISONA 100MG/2ML FAM,,,0.0,50.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000220,GI INSULINA HUMANA R 100UI/ML FAM 10ML,,,0.0,5.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000077,GI KETOROLACO 30MG/ML AMP,,,0.0,60.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000191,GI LEVOFLOXACINO 500MG/100ML MINIBAG,,,0.0,5.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000215,GI LEVOFLOXACINO 750MG/150ML MINIBAG,,,0.0,15.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000182,GI MEROPENEM 1G FAM,,,0.0,60.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000121,GI MEROPENEM 500MG FAM,,,0.0,15.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000051,GI METAMIZOL SODICO 1G/2ML AMP,,,0.0,15.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000069,GI METOCLOPRAMIDA 10MG/2ML AMP,,,0.0,42.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000177,GI METRONIDAZOL 500MG/100ML FAM,,,0.0,30.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000060,GI OMEPRAZOL 40MG/10ML AMP,,,0.0,120.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000187,GI ONDANSETRON 4MG/2ML AMP,,,0.0,10.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000210,GI ONDANSETRON 8MG/4ML AMP,,,0.0,30.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000307,GI PARACETAMOL 1GR/100ML FAM,,,0.0,130.0,0,0.0
DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,297970.0,2019-05-31,2019-06-03,0.0,,MEDICAMENTOS,1000097,GI PROPOFOL 200MG/20ML AMP,,,0.0,10.0,0,0.0
